Industry  Industry name,Variance  Full Year Net Profit Variance,Equity  Latest Equity,Face Value  Latest Face Value,Reserves  Total Reserve,Dividend  Full Year Dividend %,Sales Turnover  Full Year Net Sales,Net Profit  Full Year Net Profit,Full Year CPS  Full Year Cash Per Share,Earning Per Share  Full Year Earning Per Share,Latest Quarter Date  Latest Quarter Yrc,Latest Quarter Sales  Latest Quarter Net Sales,Book Value  Book value,Networth  Full Year Return on Networth,Price/Book Value  Price to Book value,Yearly PE ratio  Full Year Price to Earning per share,Yearly PC ratio  Full Year Price to Cash Per Share,Bse value  BSE Value in lakhs,Nse value  NSE Value in lakhs,High  52 week high,Low  52 week low,Price  NSE Current market price,CPM  Current market price,Market cap  BSE / NSE Market Cap,Net profit  Latest Quarter Net Profit,Net profit variance  Latest Quarter Net Profit variance,Result year  Trailing latest month,TTM Sales  Trailing Twelve 12 month Net Sales,TTM OP  Trailing Twelve 12 month Operating  Profit,TTM OPM  Trailing Twelve 12 month Operating  Profit  Margin,TTM GP  Trailing Twelve 12 month Gross  Profit,TTM GPM  Trailing Twelve 12 month Gross  Profit Margin,TTM NP  Trailing Twelve 12 month Net Profit,TTM NPV  Trailing Twelve 12 month Net Profit  Variane,TTM EPS  Trailing Twelve 12 month EPS,TTM PE  Trailing Twelve 12 month PE,TTM Depreciation  Trailing Twelve 12 month  Depreciation,Equity  Latest Equity.1,LTP  Latest Price (BSE/NSE),Gross block  Latest Gross Block,Loans  Total loans,Year OPM  Full Year Operating Profit Margin,Year GPM  Full Year Gross Profit Margin,Quarter OPM  Latest quater Operation Profit Margin,stock name
Steel,0.7579365079365079,0.21617865377933607,0.42857142857142855,0.4684661459516931,0.1764705882352941,0.21361112595392037,0.3862010590749094,1.0,1.0,1-Jun-21,0.32192766373411535,1.0,0.5291735084838532,0.0872449524735159,0.09343263371699392,0.09726962457337884,0.035411273407531974,0.018506340327946062,0.3629049333051027,0.21097046413502107,0.35475834578973586,0.36996622499350484,0.08513428763921582,0.6064783903275287,0.4942084942084942,1-Jun-21,0.18599262015173845,0.21744524934247514,0.44395297404260275,0.377746671116801,0.6034300232902815,0.17890052356020944,0.8203217528622188,1.0,0.08393608074011775,0.2982558820086621,0.21617865377933607,0.3533797216699801,0.36610186089981456,0.02457428731001866,0.48539325842696623,0.5558035714285714,0.652818991097923,SARDAEN
Entertainment,0.6190476190476191,0.09886604125209261,0.42857142857142855,0.20018493006260946,0.4705882352941176,0.04292799510349216,0.11616792427511174,0.6383380547686496,0.8272318561335904,1-Jun-21,0.04104007820136852,0.4296143766379632,0.8341543513957306,1.0000000000000002,0.6973595125253893,0.8361774744027304,0.07953364448895524,0.0359457465615005,1.0,0.5168776371308016,1.0,1.0,0.1924559375181948,0.0980600920328431,0.11274131274131274,1-Jun-21,0.04454570410739191,0.0587281175079323,0.5005238039809102,0.08633426819366054,0.780012703789964,0.09151832460732985,0.2548855112514805,0.7163274582091814,0.7860386879730866,0.018923875297514534,0.09886604125209261,0.9999999999999999,0.052546309602123815,0.0271885731940632,0.6292134831460674,0.7723214285714286,0.6963402571711178,SAREGAMA
IT - Software,0.18253968253968253,0.08351495625256641,0.42857142857142855,0.22471908438011545,0.588235294117647,0.04320779555136719,0.11662210844679337,0.7724268177525967,0.9646756583172769,1-Jun-21,0.04293255131964809,0.701048296518158,0.6042692939244663,0.31414715788435205,0.2545700744752878,0.2935153583617747,0.27136675421855216,0.30196157275056734,0.6309549015456278,0.5685654008438819,0.7035376183358245,0.7326578332034295,0.070291365500262,0.1226382748353334,0.03088803088803089,1-Jun-21,0.04765339688524668,0.06835027496494277,0.5445233383773717,0.08030666075529408,0.7730256193097607,0.11054973821989529,0.10686439005132256,0.8071309529821726,0.29671993271656855,0.04522220921612236,0.08351495625256641,0.7002982107355864,0.012977971936413046,0.02457428731001866,0.6269662921348315,0.7790178571428571,0.5816023738872403,SASKEN
Banks,0.13095238095238093,1.0,0.0,1.0,0.9411764705882352,1.0000000000000002,1.0,0.267233238904627,0.31085420680796405,1-Jun-21,1.0,0.5451141894421565,0.3430760810071154,0.11527035268759554,0.2410291130670278,0.2593856655290102,1.0,0.9999999999999999,0.1969087444420919,0.18565400843881855,0.2142501245640259,0.22395427383736038,1.0,1.0,0.14671814671814673,1-Jun-21,1.0,1.0,0.7861715749039694,1.0,0.274401863222528,1.0,0.12041058033951837,0.28301600929246,0.2590412111017662,0.0,1.0,0.2137176938369781,1.0,1.0,0.6584269662921348,0.27008928571428575,0.6963402571711178,SBIN
Textiles,0.07539682539682539,0.1425187150573297,0.19047619047619047,0.3156790442647465,0.0,0.2365926523236553,0.2321087564643827,0.5760151085930123,0.5921644187540142,1-Jun-21,0.2155425219941349,0.453388244103332,0.6217843459222768,0.812116695545864,0.6756939742721734,0.643344709897611,0.029402316660682902,0.0717617308682777,1.0,0.9999999999999999,1.0,1.0,0.3730350087750672,0.0894703600108274,0.1837837837837838,1-Jun-21,0.2148628647574045,0.1874026637026889,0.3310441159352811,0.2059349516546031,0.3220410755875503,0.24282722513089008,0.10686439005132256,0.5200747436998132,0.7513877207737595,0.28752584962347344,0.1425187150573297,0.9999999999999999,0.2587248972257881,0.47708340760281875,0.30337078651685395,0.3415178571428572,0.1364985163204748,SFL
Textiles,0.8968253968253967,0.16184971098265896,0.42857142857142855,0.14262414417690103,0.0,0.007017356371532248,0.0016309340710385337,0.010387157695939566,0.007707129094412332,1-Jun-21,0.009865102639296188,0.016660426806439532,0.12194854953475642,0.10580409986409553,0.0,0.21331058020477817,0.0003401296271801364,0.0004725909276959911,0.006351894982002964,0.006329113924050632,0.005979073243647234,0.006755001299038712,0.0009219226962329595,0.0034647658576197784,0.0,1-Jun-21,0.00968980504997442,0.0028433507596270042,0.11151204749156093,0.0022964686190801173,0.10607664619944948,0.004319371727748691,0.0,0.012120599969698501,0.18183347350714887,0.00511139724530805,0.16184971098265896,0.005964214711729621,0.01954998626838599,0.05687260109562346,0.06741573033707865,0.06919642857142856,0.06726013847675569,SGL
Capital Goods-Non Electrical Equipment,1.0,0.10455162828895417,0.42857142857142855,0.19085199708820835,0.18823529411764706,0.0903094806689951,0.07801645385385593,0.4825306893295562,0.5279383429672447,1-Jun-21,0.06111827956989247,0.34575065518532383,0.010946907498631642,0.33787885099780957,0.24644549763033174,0.2491467576791809,0.08522136769902307,0.12496425530483316,0.3845013762439128,0.17088607594936708,0.37319382162431486,0.3881527669524552,0.045368178528949414,0.026238383109266447,0.18532818532818532,1-Jun-21,0.05049236750021471,0.02535105688640167,0.1906646490513328,0.06621401493451824,0.2832945161973322,0.004856020942408377,1.0,0.4372506439068734,0.29015979814970566,0.07038901244683757,0.10455162828895417,0.3707753479125248,0.056429482307507245,0.09679987641557641,0.31235955056179776,0.2879464285714286,0.16023738872403562,SHAKTIPUMP
Healthcare,0.2222222222222222,0.6707729239710668,0.42857142857142855,0.2511174410209451,0.023529411764705882,0.041853483661305445,0.043756515994508506,0.06893295561850803,0.05009633911368016,1-Jun-21,0.07522580645161289,0.14357918382628226,0.21237000547345372,0.20977862225922883,0.6824644549763034,0.46075085324232085,0.13130893218193154,0.09509170266501234,0.08977344907897523,0.07594936708860758,0.0981564524165421,0.102883865939205,0.07082468996148952,0.07283226563204909,0.5127413127413127,1-Jun-21,0.0404389971710406,0.03167751232657176,0.29728785938773133,0.0674344809034437,0.4901545627778953,0.008913612565445025,1.0,0.06666329983334175,0.504457527333894,0.14085606149284016,0.6707729239710668,0.09791252485089462,0.16650167440533595,0.02457428731001866,0.42022471910112363,0.45312500000000006,0.39366963402571714,SHALBY
Agro Chemicals,0.10317460317460317,0.5583878202091033,0.42857142857142855,0.3699480452326117,0.1176470588235294,0.23273082322538027,0.2610836421441622,0.44287063267233234,0.35966602440590884,1-Jun-21,0.24347214076246332,0.33377012354923247,0.48910782703886146,0.1351256214576067,0.14759647935003387,0.11092150170648464,0.03490107896676177,0.03629338124390739,0.16303197120474275,0.24367088607594933,0.15146985550572994,0.158482722785139,0.0911968193500628,0.13729134710818375,0.055598455598455596,1-Jun-21,0.21839419012145717,0.2113191208876424,0.3673611919450588,0.2640889097004627,0.42684734279059916,0.25448952879581155,0.10104125542834586,0.26796626433008436,0.1932716568544996,0.572359436575754,0.5583878202091033,0.15109343936381708,0.23032919681767183,0.02457428731001866,0.3910112359550562,0.4241071428571429,0.3639960435212661,SHARDACROP
Auto Ancillaries,0.1468253968253968,0.026027353990966236,0.047619047619047616,0.20615156963302333,0.06117647058823529,0.16870023948198057,0.06544381019230572,0.3408876298394712,0.2736030828516378,1-Jun-21,0.18445356793743892,0.27012354923249715,0.5545703338806787,0.36546457044539976,0.39945836154366965,0.29692832764505117,0.006764800362804935,0.003974569802080522,0.31844166843108196,0.16350210970464132,0.3114100647732934,0.32735775526110683,0.06204396682941437,0.08802670757015249,0.5003861003861004,1-Jun-21,0.10540020897099961,0.04877638984923779,0.1757653358165522,0.09971954190183467,0.20135507092949395,0.03980366492146597,0.6404954599289381,0.34634614413413467,0.3091673675357443,0.16766163330602055,0.026027353990966236,0.312624254473161,0.08135928076147654,0.05285610732831866,0.13483146067415733,0.16964285714285712,0.16815034619188923,SHARDAMOTR
Textiles,1.0,0.04302094191225245,0.42857142857142855,0.15506557119323106,0.023529411764705882,0.013490656316640842,0.008815301877638657,0.1558073654390935,0.1271676300578035,1-Jun-21,0.014158357771260998,0.19543242231374014,0.33847837985769014,0.05875520753716544,0.11916046039268789,0.09044368600682594,0.0181969350541373,0.0030325919529780036,0.0474274825322888,0.022151898734177212,0.043348281016442454,0.04520654715510523,0.002203831086195281,0.013859063430479112,0.0,1-Jun-21,0.01747537108686523,0.017596463905600754,0.3822605051798394,0.012817383420592496,0.3286047004022866,0.019424083769633508,0.0,0.17352658956618355,0.08528174936921784,0.02220141246244489,0.04302094191225245,0.042743538767395624,0.020520779444731848,0.02457428731001866,0.29438202247191014,0.26562500000000006,0.3679525222551929,SHIVAMILLS
Textiles,0.0,0.07031175968918793,0.42857142857142855,0.15932447626122376,0.028235294117647056,0.03310000437188201,0.010270755700527474,0.18696883852691218,0.09890815671162494,1-Jun-21,0.033524926686217,0.17746162485960315,0.3078270388615216,0.16377067087877067,0.3412322274881517,0.1672354948805461,0.006254605922034731,0.009837901311800274,0.11560448867245394,0.0791139240506329,0.0966616841056303,0.10080540400103924,0.008057757408901495,0.017612559776233876,0.7799227799227799,1-Jun-21,0.03954220281568136,0.030675877399884973,0.29449423815621,0.015751483239764275,0.17848824899428328,0.018390052356020946,0.0,0.10948941972627646,0.3009251471825063,0.060244254555386484,0.07031175968918793,0.09592445328031808,0.04248284612715261,0.05024182144427413,0.251685393258427,0.14955357142857142,0.3105835806132542,SHIVATEX
Chemicals,0.5357142857142857,0.8812028175242428,0.42857142857142855,0.2635812205831183,0.042352941176470586,0.1292532339782669,0.13957905385179145,0.13125590179414542,0.12331406551059731,1-Jun-21,0.1387683284457478,0.12485960314488953,0.47706622879036664,0.20021458513047585,0.23290453622207177,0.20307167235494883,0.9563311350881503,0.936748910838112,0.07961041710777049,0.08016877637130801,0.08121574489287493,0.0857365549493375,0.0770825189017442,0.29396372823242806,0.6687258687258687,1-Jun-21,0.1159857545639298,0.0907739730010921,0.2970550576184379,0.1324878077940451,0.38090196908744434,0.12767015706806284,0.47739834188709046,0.1439321246401697,0.19428090832632466,0.2055874205002146,0.8812028175242428,0.08151093439363816,0.20091373778791147,0.3626965170582155,0.37303370786516854,0.40625,0.2314540059347181,SHK
Cement,0.0,0.889857544458132,0.42857142857142855,0.16797789184199133,0.0588235294117647,0.04884072262351782,0.0560401333649886,0.053824362606232294,0.04881181759794477,1-Jun-21,0.060492668621700885,0.039685511044552604,0.5018062397372742,0.31436242279876814,0.2911306702775897,0.24573378839590446,0.09608661967838854,0.04268857779767822,0.04065212788481897,0.04535864978902953,0.04035874439461883,0.04260846973239803,0.038523127084598305,0.07835423621763062,0.18223938223938224,1-Jun-21,0.0,0.0,0.0,0.06451034407177335,0.48105017997035776,0.0,0.0,0.04656330488359175,0.2984020185029436,0.0,0.889857544458132,0.040258449304174944,0.06239049303945549,0.025239741898684543,0.4382022471910112,0.46428571428571436,0.5242334322453017,SHREDIGCEM
Cement,0.19047619047619047,0.21636817334723144,0.42857142857142855,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0,1-Jun-21,1.0,1.0,0.4729064039408867,0.6078078937556965,0.6540284360189573,0.5290102389078498,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.14054054054054055,1-Jun-21,1.0,1.0,0.6862996158770807,1.0,0.6690662714376455,1.0,0.18273786024476907,1.0,0.7138772077375946,1.0,0.21636817334723144,0.9999999999999999,1.0,0.4973797725571282,0.6449438202247191,0.6852678571428571,0.5558852621167162,SHREECEM
Auto Ancillaries,0.09523809523809523,0.12975773081904043,0.42857142857142855,0.30914315986019225,0.1411764705882353,0.1551046579973866,0.09079554486617052,0.8045325779036827,0.5048169556840078,1-Jun-21,0.16974389051808406,0.9515162860351927,0.298631636562671,0.14409859516548118,0.31685849695328366,0.18430034129692835,0.0,0.0006375972516034049,0.4708871479991531,0.03375527426160337,0.4578973592426507,0.01662769550532606,0.06817769718948323,0.10459261932689705,0.0,1-Jun-21,0.19828112658868807,0.20513483298545368,0.3927365847980445,0.1627354378483932,0.36756298962523815,0.21468586387434557,1.0,0.7405686581485783,0.2111017661900757,0.41804206172694997,0.12975773081904043,0.4567594433399602,0.2645645588106932,0.31399950090905854,0.27191011235955054,0.2879464285714286,0.2769535113748764,SHRIPISTON
Finance,0.015873015873015872,0.40544552891752744,0.42857142857142855,1.0,0.776470588235294,0.5978451479396292,1.0,1.0,1.0,1-Jun-21,0.6293528836754643,1.0,0.42036124794745483,0.15156087979380584,0.2017603249830738,0.23549488054607512,0.9168760983352544,0.9999999999999999,1.0,0.8080168776371307,1.0,1.0,0.5280078518136525,0.7879815934313814,0.01698841698841699,1-Jun-21,0.6429467545475956,1.0,1.0,0.7945382902517147,0.5384289646411179,1.0,0.03173114883537308,1.0,0.2462573591253154,0.34792617737718995,0.40544552891752744,0.9999999999999999,0.1158203095893502,1.0,1.0,0.5446428571428571,1.0,SHRIRAMCIT
"Diamond, Gems and Jewellery",0.03571428571428571,0.053318171767901705,0.42857142857142855,0.14518723610025563,0.0,0.0030884917492871406,0.002260598490869866,0.02077431539187913,0.026974951830443163,1-Jun-21,0.001884652981427175,0.04642456008985398,0.45013683634373286,0.10320366483723446,0.2180094786729858,0.257679180887372,0.0,0.00022267843711777204,0.027524878255346177,0.03375527426160337,0.016442451420029897,0.0,0.0008493932311377645,0.0014436524406749077,0.12818532818532818,1-Jun-21,0.0035829621718230587,0.002920896689435013,0.30939355139099056,0.0016588374189884577,0.20728350624603004,0.003128272251308901,0.07402289774970391,0.02353416494116459,0.24575273338940284,0.0003511646962425378,0.053318171767901705,0.01640159045725646,0.00014263847108590455,0.0435872755576153,0.251685393258427,0.19419642857142855,0.34421364985163205,SILGO
Miscellaneous,0.6190476190476191,0.4520041694304937,0.19047619047619047,0.4045944912895854,0.0,0.8867342527239254,0.5900678179547262,0.4409820585457979,0.49967886962106617,1-Jun-21,0.9303186705767351,0.23230999625608384,0.9020251778872468,0.3213128649807909,0.16655382532159785,0.1757679180887372,0.13563613688327883,0.09847032729725248,0.22570400169383867,0.3312236286919831,0.2386646736422521,0.24889581709534947,0.2337568100343517,0.21362446990886946,0.006177606177606178,1-Jun-21,0.9181351103420623,0.33587727064175715,0.13898265626818762,0.297350343473994,0.13529536311666313,0.3126570680628272,0.4284445321752863,0.3908893490227767,0.20841042893187553,0.4807444691560342,0.4520041694304937,0.2375745526838966,0.466604501840462,0.02457428731001866,0.02921348314606742,0.12276785714285715,0.10089020771513353,SIS
Power Generation & Distribution,0.047619047619047616,1.0,0.42857142857142855,1.0,0.051764705882352935,0.2414532135761509,1.0,0.053824362606232294,0.06037251123956327,1-Jun-21,0.25902639296187685,0.05971546237364283,0.4378762999452654,0.05894676716545959,0.07718348002708193,0.08020477815699659,0.05572457058634568,0.05687271364113688,0.012280330298539064,0.02109704641350211,0.012954658694569007,0.014029618082618864,0.35139727349097954,1.0,0.0,1-Jun-21,0.2698128587243285,1.0,1.0,1.0,1.0,1.0,0.04503059613106988,0.047977374880056566,0.09520605550883095,1.0,1.0,0.012922465208747513,1.0,1.0,1.0,1.0,1.0,SJVN
Bearings,0.0,0.3007675542499763,0.42857142857142855,0.3684951297528032,0.34117647058823525,0.2594595382321081,0.30637819090186524,0.6779981114258734,0.7707129094412333,1-Jun-21,0.2711749755620723,0.5909771621115687,0.5388067870826491,0.8762469895593903,0.7285037237643873,0.7679180887372014,0.08652519793654692,0.3147567718675432,1.0,0.9999999999999999,1.0,1.0,0.5308528034468131,0.285482270143463,0.0,1-Mar-21,0.0,0.0,0.0,0.22625944615752475,0.3601524454795681,0.0,0.0,0.606434018483915,0.904793944491169,0.0,0.3007675542499763,0.9999999999999999,0.13496366976852117,0.06635532898411228,0.32134831460674157,0.35714285714285715,0.32443125618199803,SKFINDIA
FMCG,0.9841269841269841,0.15477431378123124,0.42857142857142855,0.155989476421417,0.023529411764705882,0.026135110584326323,0.01682545908729626,0.09159584513692161,0.0796403339755941,1-Jun-21,0.03226588465298143,0.08030700112317483,0.22703886152162012,0.15283338303890265,0.18144888287068384,0.14675767918088736,0.014039795166380074,0.009011267689118474,0.04065212788481897,0.03691983122362869,0.0408570004982561,0.04312808521693947,0.006957505385645487,0.013317693765226022,0.020077220077220077,1-Jun-21,0.03134881137864481,0.007386249814212876,0.0893958794086835,0.0150789815834176,0.2221045945373703,0.013586387434554975,0.32343071456770633,0.06413817483965456,0.21968040370058875,0.027429864606500452,0.15477431378123124,0.04075546719681908,0.03363074519020946,0.031537794255700934,0.1393258426966292,0.22544642857142858,0.152324431256182,SKMEGGPROD
Pharmaceuticals,0.1349206349206349,0.007517609526516946,0.42857142857142855,0.16163870984085732,0.03529411764705882,0.025793132259145736,0.013986808014286159,0.668555240793201,0.5754656390494541,1-Jun-21,0.029822091886608015,0.7989517034818419,0.32271483305966064,0.13723434610101204,0.2234258632362898,0.17747440273037543,0.00064246707356248,0.0025039309152163867,0.374338344272708,0.4483122362869198,0.3662182361733931,0.3839958430761237,0.007127849817428697,0.01302896327709104,0.07104247104247104,1-Jun-21,0.022034163544308333,0.013337899926977582,0.2297753462926318,0.01448120233333167,0.21448232055896677,0.009201570680628273,0.2433132649032768,0.49088429877278933,0.2558452481076535,0.030863474969760822,0.007517609526516946,0.36679920477137173,0.03184669983543352,0.039594548025620006,0.2247191011235955,0.20758928571428573,0.2136498516320475,SMSLIFE
Pharmaceuticals,0.38888888888888884,0.041946997694178596,0.0,0.2027480219859641,0.07058823529411765,0.05470487367689849,0.06453544184894248,0.09442870632672332,0.09505459216441876,1-Jun-21,0.06373411534701857,0.0896667914638712,0.33563218390804594,0.2938211823116036,0.3141503046716317,0.29180887372013653,0.019973167551633565,0.011303734189230214,0.08342155409697227,0.08016877637130801,0.08470353761833582,0.08885424785658613,0.04772472073660659,0.08495894613371831,0.36293436293436293,1-Jun-21,0.044253798071628686,0.05140002714107544,0.44092655104178796,0.06718042472215718,0.4655939021808172,0.0418979057591623,0.38415416502171346,0.09433866976415334,0.30714886459209423,0.08771313746146944,0.041946997694178596,0.08449304174950296,0.07680549434874892,0.03878649602509715,0.45168539325842694,0.42633928571428575,0.540059347181009,SMSPHARMA
Pharmaceuticals,0.3611111111111111,0.21542057550775454,0.42857142857142855,0.37419800928226715,0.16470588235294117,0.15707491948450655,0.22682370428481477,0.8630783758262512,0.786127167630058,1-Jun-21,0.1585806451612903,0.8264694870834893,0.48429118773946356,0.31220480600273626,0.36560595802301965,0.3088737201365188,0.08448442017346611,0.14848967148522513,0.786364598771967,0.9166666666666666,0.822620827105132,0.8584047804624578,0.1971347534247715,0.18258594243435894,0.03088803088803089,1-Jun-21,0.14610371305531306,0.19978416382870104,0.519147945524386,0.16907189789930405,0.4291763709506669,0.20697643979057592,0.18804283458349785,0.6458259683854352,0.43448275862068964,0.39642592375824265,0.21542057550775454,0.8205765407554672,0.36237622919234685,0.05741922450774187,0.5056179775280899,0.4330357142857143,0.4431256181998022,SOLARA
Chemicals,0.011904761904761904,0.10278277898859725,0.047619047619047616,0.3754959471108962,0.7058823529411764,0.24439111827883866,0.2847941203794503,0.38526912181303113,0.39177906229929355,1-Jun-21,0.32267057673509286,0.3255335080494196,0.5482211275314722,0.8695486774977746,0.7853757616790793,0.7389078498293515,0.08854707960922885,0.1661261241055816,0.7605335591784883,0.9999999999999999,0.8804185351270553,0.9186801766692648,0.5320322390145309,0.3518541911034919,0.20386100386100386,1-Jun-21,0.2306900732452311,0.2719600379975056,0.4474450005820044,0.2851307393034875,0.42536523396146514,0.28695026178010474,0.09662455586261351,0.37028432907428915,0.8112699747687132,0.35432517850872064,0.10278277898859725,0.8782306163021868,0.3454341851191882,0.6322056254678978,0.42921348314606744,0.4129464285714286,0.41938674579624136,SOLARINDS
Petrochemicals,0.5595238095238095,0.07574465396885563,0.42857142857142855,0.30344475083989686,0.3529411764705882,0.18463720665886207,0.2311694210184048,1.0,1.0,1-Jun-21,0.2349716520039101,1.0,0.365407772304324,0.1642897469234112,0.13405551794177387,0.1552901023890785,0.16549195971353525,0.0790716712176906,0.7711200508151599,0.6856540084388185,0.8071748878923766,0.8371005455962588,0.07378309364784949,0.27974375169178023,0.9652509652509652,1-Jun-21,0.2361477676828404,0.2548870091181089,0.4097311139564661,0.20581539580458594,0.39042981156044887,0.3806020942408377,0.7081523884721675,1.0,0.12884777123633306,0.07873892855749347,0.07574465396885563,0.8001988071570576,0.06774901590099612,0.02768766413556261,0.32359550561797756,0.35714285714285715,0.3541048466864491,SOTL
Mining & Mineral products,0.3571428571428571,0.16469250450108974,0.42857142857142855,0.1532177607368591,0.011764705882352941,0.0099319443702304,0.01085913065020593,0.06043437204910293,0.04881181759794477,1-Jun-21,0.009352883675464321,0.064395357543991,0.26579091406677613,0.22558865367396203,0.3425863236289777,0.257679180887372,0.0,0.007265084261360405,0.04234596654668643,0.024261603375527425,0.047334329845540604,0.0,0.008630673642359869,0.00548587927456465,0.16216216216216217,1-Jun-21,0.01176476167242136,0.015405791388524494,0.4970317774415086,0.010879582351563938,0.4141435528265932,0.01480366492146597,0.2097315436241611,0.04090702489773244,0.3983179142136249,0.02797612080065551,0.16469250450108974,0.04721669980119284,0.023675857267855885,0.07602818675507707,0.4764044943820225,0.43526785714285715,0.36201780415430274,SOUTHWEST
Fertilizers,0.03968253968253968,1.0,0.42857142857142855,0.18934543549837607,0.0,0.14742569015014986,0.07645777635558493,0.05193578847969783,0.04624277456647399,1-Jun-21,0.19426392961876832,0.04623736428304006,0.43634373289545697,0.16911473131888372,0.1976980365605958,0.16382252559726962,0.07397819391167966,0.04486249606507978,0.02794833792081304,0.017932489451476793,0.025909317389138018,0.02753962068069629,0.035429978291066075,0.13382658125056396,0.9791505791505791,1-Jun-21,0.17234048046468914,0.056472823382682696,0.12431614480270049,0.07656057745475557,0.1918272284564895,0.07293193717277487,0.23349289380181606,0.05262360486844099,0.17022708158116062,0.13906121971204496,1.0,0.025844930417495027,0.09997253677198494,0.4353498983993441,0.07191011235955055,0.14732142857142858,0.17210682492581603,SPIC
Chemicals,0.07539682539682539,0.3627404529517673,0.42857142857142855,1.0,0.5647058823529412,0.8160788104594849,1.0,1.0,1.0,1-Jun-21,1.0,1.0,0.566830870279146,0.7656884110956775,0.6932972241029114,0.6331058020477817,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.18996138996138995,1-Jun-21,0.7591485406542383,1.0,0.5456873472238389,1.0,0.5354647469828498,1.0,0.10025167785234901,1.0,0.7276703111858704,1.0,0.3627404529517673,0.9999999999999999,1.0,1.0,0.5393258426966292,0.5267857142857143,0.4965380811078141,SRF
Chemicals,0.23809523809523808,0.09684449919454186,0.42857142857142855,0.19809124160196223,0.07058823529411765,0.08848009093514557,0.06251225781145164,0.6118980169971671,0.45343609505459215,1-Jun-21,0.1121485826001955,0.4219393485585922,0.38839627805145044,0.10763080132407968,0.1205145565335139,0.08191126279863481,0.0171198579014002,0.025941236922648082,0.15583315689180605,0.16455696202531644,0.15445939212755355,0.16315926214601195,0.017600039924476202,0.06557791211765768,0.05250965250965251,1-Jun-21,0.07911707381587052,0.0767510840274771,0.3682923990222326,0.064306102827994,0.27249629472792714,0.06757853403141362,0.12221180418476117,0.38351598404121007,0.1389402859545837,0.19649615669749115,0.09684449919454186,0.1555666003976143,0.08641549522161121,0.052737276151771185,0.2898876404494382,0.2991071428571429,0.18793273986152326,SRHHYPOLTD
Auto Ancillaries,0.44047619047619047,0.08705265485328026,0.42857142857142855,0.24429693419932064,0.047058823529411764,0.16995156926275498,0.05082733775818823,0.7355996222851747,0.40590879897238286,1-Jun-21,0.26515347018572827,0.8341445151628603,0.20251778872468526,0.35022965367448494,0.7975626269465133,0.40784982935153585,0.3295478165567544,0.405622390236752,0.8418378149481262,0.4367088607594936,0.9267563527653213,0.9675240322161601,0.09638567044008418,0.18431832536316886,0.0,1-Jun-21,0.2431440282295267,0.19332846517218427,0.3019438947736003,0.11747358562938681,0.21638788905356765,0.1811910994764398,0.0,0.8957123377607193,0.35323801513877207,0.2828826719731554,0.08705265485328026,0.9249502982107355,0.4054253713390345,0.4459734055826887,0.22921348314606743,0.15178571428571427,0.28486646884273,SSWL
Stock/ Commodity Brokers,0.09126984126984126,0.08389399538835718,0.42857142857142855,0.15269471116412803,0.047058823529411764,0.005324952273621522,0.009610124178081486,0.06232294617563739,0.0796403339755941,1-Jun-21,0.005509286412512219,0.09958816922500935,0.3496442255062944,0.08535898779822688,0.13270142180094788,0.15699658703071673,0.0,0.0025984491007555845,0.041075587550285834,0.02953586497890295,0.029895366218236175,0.0,0.0027517945220291618,0.008301001533880718,0.03088803088803089,1-Jun-21,0.006160587310728706,0.009311973737778438,0.5738563613083459,0.0069192948197446475,0.5030700825746347,0.012709424083769636,0.0641531780497434,0.06494621483763446,0.1596299411269975,0.002536189472862773,0.08389399538835718,0.02982107355864811,0.0016754698021583115,0.02457428731001866,0.5348314606741573,0.5200892857142857,0.48862512363996047,STEELCITY
Trading,0.05952380952380952,0.5448687576992325,0.42857142857142855,0.14630784373186184,0.0,0.08727345150368453,0.08991814362542194,0.1199244570349386,0.1271676300578035,1-Jun-21,0.10268621700879765,0.02246349681767128,0.12194854953475642,0.539888414337724,0.10968178740690589,0.1075085324232082,0.011545511233725742,0.020749144730571108,0.036840990895617196,0.032700421940928266,0.039860488290981565,0.04156923876331515,0.0231934590399827,0.028728683569430664,1.0,1-Jun-21,0.11268521411623866,0.0947934370294739,0.3194040274706088,0.05989249936485954,0.2379843319923777,0.12340314136125656,0.19739439399921044,0.10807534972981163,0.12565180824222036,0.0947754496859027,0.5448687576992325,0.039264413518886675,0.23016526902254325,0.09606312312098203,0.25842696629213485,0.25892857142857145,0.2294757665677547,STEELXIND
